00049530|0|0|0|0
00049531|0|0|0|0
00049543|0|0|0|0
00049545|0|0|0|0
00049548|0|0|0|0
00049550|0|0|0|0
00049552|0|0|0|0
00049553|0|0|0|0
00049557|0|0|0|0
00049560|0|0|0|0
00049564|0|0|0|0
00049566|0|0|0|0
00049569|0|0|0|0
00049571|0|0|0|0
00049573|0|0|0|0
00049575|0|0|0|0
00049578|0|0|0|0
00049582|0|0|0|0
00049584|0|0|0|0
00049587|0|0|0|0
00049589|0|0|0|0
00049591|0|0|0|0
00049597|0|0|0|0
00049599|0|0|0|0
00049602|0|0|0|0
00049604|0|0|0|0
00049607|0|0|0|0
00049611|0|0|0|0
00049618|0|0|0|0
00049619|0|0|0|0
00049622|0|0|0|0
00049626|0|0|0|0
00049629|0|0|0|0
00049630|0|0|0|0
00049633|0|0|0|0
00049634|0|0|0|0
00049635|0|0|0|0
00049636|0|0|0|0
00049637|0|0|0|0
00049638|0|0|0|0
00049640|0|0|0|0
00049641|0|0|0|0
00049642|0|0|0|0
00049643|0|0|0|0
00049646|0|0|0|0
00049648|0|0|0|0
00049649|0|0|0|0
00049652|0|0|0|0
00049654|0|0|0|0
00049656|0|0|0|0
00049657|0|0|0|0
00049658|0|0|0|0
00049660|0|0|0|0
00049661|0|0|0|0
00049663|0|0|0|0
00049665|0|0|0|0
00049668|0|0|0|0
00049670|0|0|0|0
00049671|0|0|0|0
00049672|0|0|0|0
00049673|0|0|0|0
00049674|0|0|0|0
00049675|0|0|0|0
00049676|0|0|0|0
00049677|0|0|0|0
00049678|0|0|0|0
00049678|0|0|0|0
00049679|0|0|0|0
00049680|0|0|0|0
00049682|0|0|0|0
00049683|0|0|0|0
00049684|0|0|0|0
00049685|0|0|0|0
00049686|0|0|0|0
00049687|0|0|0|0
00049688|0|0|0|0
00049689|0|0|0|0
00049689|0|0|0|0
00049690|0|0|0|0
00049691|0|0|0|0
00049692|0|0|0|0
00049693|0|0|0|0
00049694|0|0|0|0
00049695|0|0|0|0
00049696|0|0|0|0
00049697|0|0|0|0
00049698|0|0|0|0
00049699|0|0|0|0
00049700|0|0|0|0
00049701|0|0|0|0
00049702|0|0|0|0
00049703|0|0|0|0
00049704|0|0|0|0
00049705|0|0|0|0
00049706|0|0|0|0
00049707|0|0|0|0
00049708|0|0|0|0
00049709|0|0|0|0
00049710|0|0|0|0
00049711|0|0|0|0
00049712|0|0|0|0
00049713|0|0|0|0
00049714|0|0|0|0
00049715|0|0|0|0
00049716|0|0|0|0
00049717|0|0|0|0
00049718|0|0|0|0
00049719|0|0|0|0
00049720|0|0|0|0
00049721|0|0|0|0
00049722|0|0|0|0
00049723|0|0|0|0
00049724|0|0|0|0
00049725|0|0|0|0
00049726|0|0|0|0
00049727|0|0|0|0
00049728|0|0|0|0
00049729|0|0|0|0
00049730|0|0|0|0
00049731|0|0|0|0
00049732|0|0|0|0
00049733|0|0|0|0
00049734|0|0|0|0
00049735|0|0|0|0
00049736|0|0|0|0
00049737|0|0|0|0
00049738|0|0|0|0
00049739|0|0|0|0
00049740|0|0|0|0
00049742|0|0|0|0
00049743|0|0|0|0
00049744|0|0|0|0
00049745|0|0|0|0
00049746|0|0|0|0
00049747|0|0|0|0
00049748|0|0|0|0
00049749|0|0|0|0
00049750|0|0|0|0
00049751|0|0|0|0
00049752|0|0|0|0
00049753|0|0|0|0
00049754|0|0|0|0
00049755|0|0|0|0
00049756|0|0|0|0
00049757|0|0|0|0
00049757|0|0|0|0
00049759|0|0|0|0
00049760|0|0|0|0
00049761|0|0|0|0
00049762|0|0|0|0
00049763|0|0|0|0
00049764|0|0|0|0
00049765|0|0|0|0
00049766|0|0|0|0
00049767|0|0|0|0
00049768|0|0|0|0
00049769|0|0|0|0
00049770|0|0|0|0
00049771|0|0|0|0
00049772|0|0|0|0
00049773|0|0|0|0
00049774|0|0|0|0
00049775|0|0|0|0
00049776|0|0|0|0
00049777|0|0|0|0
00049778|0|0|0|0
00049779|0|0|0|0
00049780|0|0|0|0
00049781|0|0|0|0
00049782|0|0|0|0
00049783|0|0|0|0
00049784|0|0|0|0
00049785|0|0|0|0
00049786|0|0|0|0
00049787|0|0|0|0
00049788|0|0|0|0
00049789|0|0|0|0
00049790|0|0|0|0
00049791|0|0|0|0
00049792|0|0|0|0
00049793|0|0|0|0
00049794|0|0|0|0
00049795|0|0|0|0
00049796|0|0|0|0
00049797|0|0|0|0
00049799|0|0|0|0
00049801|0|0|0|0
00049802|0|0|0|0
00049803|0|0|0|0
00049804|0|0|0|0
00049805|0|0|0|0
00049806|0|0|0|0
00049807|0|0|0|0
00049808|0|0|0|0
00049809|0|0|0|0
00049810|0|0|0|0
00049811|0|0|0|0
00049812|0|0|0|0
00049813|0|0|0|0
00049814|0|0|0|0
00049815|0|0|0|0
00049821|0|0|0|0
00049823|0|0|0|0
00049824|0|0|0|0
00049825|0|0|0|0
00049938|0|0|0|0
00049940|0|0|0|0
00049985|0|0|0|0
00049986|0|0|0|0
00049987|0|0|0|0
00049988|0|0|0|0
00049989|0|0|0|0
00049990|0|0|0|0
00049991|0|0|0|0
00049992|0|0|0|0
00049993|0|0|0|0
00049994|0|0|0|0
00049995|0|0|0|0
00049996|0|0|0|0
00049997|0|0|0|0
00049998|0|0|0|0
00049999|0|0|0|0
00050000|0|0|0|0
00050001|0|0|0|0
00050002|0|0|0|0
00050003|0|0|0|0
00050004|0|0|0|0
00050005|0|0|0|0
00050006|0|0|0|0
00050007|0|0|0|0
00050008|0|0|0|0
00050009|0|0|0|0
00050010|0|0|0|0
00050011|0|0|0|0
00050012|0|0|0|0
00050013|0|0|0|0
00050014|0|0|0|0
00050015|0|0|0|0
00050016|0|0|0|0
00050017|0|0|0|0
00050018|0|0|0|0
00050019|0|0|0|0
00050020|0|0|0|0
00050021|0|0|0|0
00050022|0|0|0|0
00050023|0|0|0|0
00050024|0|0|0|0
00050025|0|0|0|0
00050026|0|0|0|0
00050027|0|0|0|0
00050083|0|0|0|0
00050085|0|0|0|0
00050089|0|0|0|0
00050092|0|0|0|0
00050095|0|0|0|0
00050101|0|0|0|0
00050105|0|0|0|0
00050107|0|0|0|0
00050111|0|0|0|0
00050117|0|0|0|0
00050132|0|0|0|0
00050138|0|0|0|0
00050140|0|0|0|0
00050145|0|0|0|0
00050148|0|0|0|0
00050150|0|0|0|0
00050155|0|0|0|0
00050158|0|0|0|0
00050160|0|0|0|0
00050164|0|0|0|0
00050167|0|0|0|0
00050169|0|0|0|0
00050170|0|0|0|0
00050171|0|0|0|0
00050178|0|0|0|0
00050196|0|0|0|0
00050199|0|0|0|0
00050203|0|0|0|0
00050206|0|0|0|0
00050207|0|0|0|0
00050209|0|0|0|0
00050210|0|0|0|0
00050211|0|0|0|0
00050212|0|0|0|0
00050213|0|0|0|0
00050216|0|0|0|0
00050217|0|0|0|0
00050219|0|0|0|0
00050220|0|0|0|0
00050221|0|0|0|0
00050222|0|0|0|0
00050225|0|0|0|0
00050226|0|0|0|0
00050229|0|0|0|0
00050230|0|0|0|0
00050231|0|0|0|0
00050232|0|0|0|0
00050233|0|0|0|0
00050234|0|0|0|0
00050237|0|0|0|0
00050239|0|0|0|0
00050241|0|0|0|0
00050243|0|0|0|0
00050245|0|0|0|0
00050246|0|0|0|0
00050247|0|0|0|0
00050249|0|0|0|0
00050250|0|0|0|0
00050254|0|0|0|0
00050255|0|0|0|0
00050256|0|0|0|0
00050269|0|0|0|0
00050273|0|0|0|0
00050274|0|0|0|0
00050278|0|0|0|0
00050281|0|0|0|0
00050286|0|0|0|0
00050287|0|0|0|0
00050289|0|0|0|0
00050290|0|0|0|0
00050293|0|0|0|0
00050294|0|0|0|0
00050296|0|0|0|0
00050297|0|0|0|0
00050298|0|0|0|0
00050300|0|0|0|0
00050301|0|0|0|0
00050302|0|0|0|0
00050303|0|0|0|0
00050305|0|0|0|0
00050306|0|0|0|0
00050308|0|0|0|0
00050309|0|0|0|0
00050310|0|0|0|0
00050311|0|0|0|0
00050312|0|0|0|0
00050312|0|0|0|0
00050313|0|0|0|0
00050314|0|0|0|0
00050315|0|0|0|0
00050316|0|0|0|0
00050317|0|0|0|0
00050318|0|0|0|0
00050319|0|0|0|0
00050320|0|0|0|0
00050321|0|0|0|0
00050322|0|0|0|0
00050323|0|0|0|0
00050324|0|0|0|0
00050325|0|0|0|0
00050326|0|0|0|0
00050327|0|0|0|0
00050328|0|0|0|0
00050329|0|0|0|0
00050330|0|0|0|0
00050331|0|0|0|0
00050332|0|0|0|0
00050333|0|0|0|0
00050334|0|0|0|0
00050335|0|0|0|0
00050337|0|0|0|0
00050339|0|0|0|0
00050341|0|0|0|0
00050343|0|0|0|0
00050345|0|0|0|0
00050396|0|0|0|0
00050397|0|0|0|0
00050398|0|0|0|0
00050399|0|0|0|0
00050401|0|0|0|0
00050402|0|0|0|0
00050403|0|0|0|0
00050404|0|0|0|0
00050405|0|0|0|0
00050406|0|0|0|0
00050407|0|0|0|0
00050408|0|0|0|0
00050409|0|0|0|0
00050410|0|0|0|0
00050411|0|0|0|0
00050412|0|0|0|0
00050413|0|0|0|0
00050414|0|0|0|0
00050415|0|0|0|0
00050416|0|0|0|0
00050417|0|0|0|0
00050418|0|0|0|0
00050419|0|0|0|0
00050420|0|0|0|0
00050421|0|0|0|0
00050422|0|0|0|0
00050423|0|0|0|0
00050424|0|0|0|0
00050425|0|0|0|0
00050426|0|0|0|0
00050427|0|0|0|0
00050428|0|0|0|0
00050429|0|0|0|0
00050430|0|0|0|0
00050431|0|0|0|0
00050569|0|0|0|0
00050570|0|0|0|0
00050572|0|0|0|0
00050573|0|0|0|0
00050576|0|0|0|0
00050577|0|0|0|0
00050578|0|0|0|0
00050579|0|0|0|0
00050580|0|0|0|0
00050582|0|0|0|0
00050583|0|0|0|0
00050585|0|0|0|0
00050587|0|0|0|0
00050588|0|0|0|0
00050589|0|0|0|0
00050591|0|0|0|0
00050592|0|0|0|0
00050593|0|0|0|0
00050594|0|0|0|0
00050595|0|0|0|0
00050596|0|0|0|0
00050597|0|0|0|0
00050598|0|0|0|0
00050599|0|0|0|0
00050635|0|0|0|0
00050753|0|0|0|0
00050754|0|0|0|0
00050755|0|0|0|0
00050757|0|0|0|0
00050758|0|0|0|0
00050759|0|0|0|0
00050760|0|0|0|0
00050761|0|0|0|0
00050762|0|0|0|0
00050763|0|0|0|0
00050764|0|0|0|0
00050765|0|0|0|0
00050767|0|0|0|0
00050768|0|0|0|0
00050769|0|0|0|0
00050770|0|0|0|0
00050772|0|0|0|0
00050773|0|0|0|0
00050774|0|0|0|0
00050775|0|0|0|0
00050776|0|0|0|0
00050776|0|0|0|0
00050777|0|0|0|0
00050778|0|0|0|0
00050778|0|0|0|0
00050779|0|0|0|0
00050780|0|0|0|0
00050781|0|0|0|0
00050783|0|0|0|0
00050784|0|0|0|0
00050785|0|0|0|0
00050786|0|0|0|0
00050788|0|0|0|0
00050789|0|0|0|0
00050790|0|0|0|0
00050791|0|0|0|0
00050793|0|0|0|0
00050794|0|0|0|0
00050795|0|0|0|0
00050796|0|0|0|0
00050797|0|0|0|0
00050798|0|0|0|0
00050799|0|0|0|0
00050800|0|0|0|0
00050801|0|0|0|0
00050803|0|0|0|0
00050804|0|0|0|0
00050826|0|0|0|0
00050828|0|0|0|0
00050830|0|0|0|0
00050831|0|0|0|0
00050832|0|0|0|0
00050833|0|0|0|0
00050834|0|0|0|0
00050835|0|0|0|0
00050836|0|0|0|0
00050837|0|0|0|0
00050838|0|0|0|0
00050839|0|0|0|0
00050840|0|0|0|0
00050841|0|0|0|0
00050842|0|0|0|0
00050946|0|0|0|0
00050947|0|0|0|0
00050948|0|0|0|0
00050949|0|0|0|0
00050950|0|0|0|0
00050951|0|0|0|0
00050952|0|0|0|0
00050953|0|0|0|0
00050954|0|0|0|0
00050955|0|0|0|0
00050956|0|0|0|0
00050957|0|0|0|0
00050958|0|0|0|0
00050959|0|0|0|0
00050960|0|0|0|0
00050961|0|0|0|0
00050963|0|0|0|0
00050964|0|0|0|0
00050965|0|0|0|0
00050989|0|0|0|0
00050990|0|0|0|0
00050994|0|0|0|0
00051003|0|0|0|0
00051004|0|0|0|0
00051005|0|0|0|0
00051006|0|0|0|0
00051007|0|0|0|0
00051008|0|0|0|0
00051009|0|0|0|0
00051010|0|0|0|0
00051011|0|0|0|0
00051023|0|0|0|0
00051028|0|0|0|0
00051029|0|0|0|0
00051030|0|0|0|0
00051031|0|0|0|0
00051032|0|0|0|0
00051033|0|0|0|0
00051034|0|0|0|0
00051035|0|0|0|0
00051036|0|0|0|0
00051037|0|0|0|0
00051038|0|0|0|0
00051039|0|0|0|0
00051040|0|0|0|0
00051041|0|0|0|0
00051042|0|0|0|0
00051043|0|0|0|0
00051043|0|0|0|0
00051044|0|0|0|0
00051045|0|0|0|0
00051046|0|0|0|0
00051046|0|0|0|0
00051047|0|0|0|0
00051048|0|0|0|0
00051049|0|0|0|0
00051050|0|0|0|0
00051051|0|0|0|0
00051052|0|0|0|0
00051053|0|0|0|0
00051054|0|0|0|0
00051055|0|0|0|0
00051056|0|0|0|0
00051058|0|0|0|0
00051059|0|0|0|0
00051060|0|0|0|0
00051061|0|0|0|0
00051062|0|0|0|0
00051063|0|0|0|0
00051064|0|0|0|0
00051065|0|0|0|0
00051067|0|0|0|0
00051068|0|0|0|0
00051069|0|0|0|0
00051070|0|0|0|0
00051071|0|0|0|0
00051072|0|0|0|0
00051073|0|0|0|0
00051074|0|0|0|0
00051075|0|0|0|0
00051076|0|0|0|0
00051077|0|0|0|0
00051078|0|0|0|0
00051079|0|0|0|0
00051080|0|0|0|0
00051081|0|0|0|0
00051082|0|0|0|0
00051083|0|0|0|0
00051084|0|0|0|0
00051085|0|0|0|0
00051086|0|0|0|0
00051087|0|0|0|0
00051088|0|0|0|0
00051089|0|0|0|0
00051090|0|0|0|0
00051114|0|0|0|0
00051118|0|0|0|0
00051119|0|0|0|0
00051120|0|0|0|0
00051121|0|0|0|0
00051122|0|0|0|0
00051123|0|0|0|0
00051124|0|0|0|0
00051125|0|0|0|0
00051126|0|0|0|0
00051128|0|0|0|0
00051129|0|0|0|0
00051130|0|0|0|0
00051131|0|0|0|0
00051132|0|0|0|0
00051133|0|0|0|0
00051135|0|0|0|0
00051136|0|0|0|0
00051193|0|0|0|0
00051194|0|0|0|0
00051196|0|0|0|0
00051197|0|0|0|0
00051199|0|0|0|0
00051200|0|0|0|0
00051201|0|0|0|0
00051202|0|0|0|0
00051203|0|0|0|0
00051204|0|0|0|0
00051219|0|0|0|0
00051228|0|0|0|0
00051230|0|0|0|0
00051232|0|0|0|0
00051233|0|0|0|0
00051234|0|0|0|0
00051235|0|0|0|0
00051236|0|0|0|0
00051237|0|0|0|0
00051239|0|0|0|0
00051240|0|0|0|0
00051242|0|0|0|0
00051245|0|0|0|0
00051247|0|0|0|0
00051251|0|0|0|0
00051258|0|0|0|0
00051275|0|0|0|0
00051276|0|0|0|0
00051277|0|0|0|0
00051278|0|0|0|0
00051279|0|0|0|0
00051296|0|0|0|0
00051299|0|0|0|0
00051300|0|0|0|0
00051301|0|0|0|0
00051303|0|0|0|0
00051304|0|0|0|0
00051307|0|0|0|0
00051308|0|0|0|0
00051309|0|0|0|0
00051310|0|0|0|0
00051312|0|0|0|0
00051315|0|0|0|0
00051317|0|0|0|0
00051318|0|0|0|0
00051320|0|0|0|0
00051322|0|0|0|0
00051324|0|0|0|0
00051325|0|0|0|0
00051326|0|0|0|0
00051328|0|0|0|0
00051329|0|0|0|0
00051330|0|0|0|0
00051331|0|0|0|0
00051332|0|0|0|0
00051333|0|0|0|0
00051334|0|0|0|0
00051336|0|0|0|0
00051340|0|0|0|0
00051341|0|0|0|0
00051342|0|0|0|0
00051343|0|0|0|0
00051344|0|0|0|0
00051345|0|0|0|0
00051346|0|0|0|0
00051346|0|0|0|0
00051347|0|0|0|0
00051348|0|0|0|0
00051408|0|0|0|0
00051441|0|0|0|0
00051443|0|0|0|0
00051468|0|0|0|0
00051474|0|0|0|0
00051476|0|0|0|0
00051477|0|0|0|0
00051478|0|0|0|0
00051479|0|0|0|0
00051480|0|0|0|0
00051481|0|0|0|0
00051483|0|0|0|0
00051484|0|0|0|0
00051485|0|0|0|0
00051486|0|0|0|0
00051487|0|0|0|0
00051488|0|0|0|0
00051489|0|0|0|0
00051490|0|0|0|0
00051491|0|0|0|0
00051512|0|0|0|0
00051513|0|0|0|0
00051514|0|0|0|0
00051516|0|0|0|0
00051518|0|0|0|0
00051520|0|0|0|0
00051526|0|0|0|0
00051531|0|0|0|0
00051537|0|0|0|0
00051538|0|0|0|0
00051539|0|0|0|0
00051540|0|0|0|0
00051542|0|0|0|0
00051543|0|0|0|0
00051544|0|0|0|0
00051545|0|0|0|0
00051546|0|0|0|0
00051547|0|0|0|0
00051548|0|0|0|0
00051549|0|0|0|0
00051563|0|0|0|0
00051564|0|0|0|0
00051565|0|0|0|0
00051567|0|0|0|0
00051568|0|0|0|0
00051570|0|0|0|0
00051571|0|0|0|0
00051572|0|0|0|0
00051576|0|0|0|0
00051577|0|0|0|0
00051579|0|0|0|0
00051580|0|0|0|0
00051581|0|0|0|0
00051582|0|0|0|0
00051583|0|0|0|0
00051584|0|0|0|0
00051595|0|0|0|0
00051596|0|0|0|0
00051599|0|0|0|0
00051601|0|0|0|0
00051606|0|0|0|0
00051610|0|0|0|0
00051618|0|0|0|0
00051620|0|0|0|0
00051623|0|0|0|0
00051625|0|0|0|0
00051627|0|0|0|0
00051628|0|0|0|0
00051630|0|0|0|0
00051631|0|0|0|0
00051632|0|0|0|0
00051633|0|0|0|0
00051635|0|0|0|0
00051637|0|0|0|0
00051638|0|0|0|0
00051639|0|0|0|0
00051641|0|0|0|0
00051642|0|0|0|0
00051643|0|0|0|0
00051645|0|0|0|0
00051646|0|0|0|0
00051647|0|0|0|0
00051648|0|0|0|0
00051649|0|0|0|0
00051650|0|0|0|0
00051651|0|0|0|0
00051652|0|0|0|0
00051653|0|0|0|0
00051654|0|0|0|0
00051655|0|0|0|0
00051656|0|0|0|0
00051657|0|0|0|0
00051658|0|0|0|0
00051659|0|0|0|0
00051660|0|0|0|0
00051661|0|0|0|0
00051662|0|0|0|0
00051663|0|0|0|0
00051734|0|0|0|0
00051737|0|0|0|0
00051738|0|0|0|0
00051739|0|0|0|0
00051741|0|0|0|0
00051745|0|0|0|0
00051747|0|0|0|0
00051748|0|0|0|0
00051752|0|0|0|0
00051755|0|0|0|0
00051757|0|0|0|0
00051758|0|0|0|0
00051759|0|0|0|0
00051762|0|0|0|0
00051765|0|0|0|0
00051766|0|0|0|0
00051770|0|0|0|0
00051772|0|0|0|0
00051774|0|0|0|0
00051776|0|0|0|0
00051778|0|0|0|0
00051780|0|0|0|0
00051782|0|0|0|0
00051785|0|0|0|0
00051787|0|0|0|0
00051789|0|0|0|0
00051791|0|0|0|0
00051801|0|0|0|0
00051805|0|0|0|0
00051807|0|0|0|0
00051808|0|0|0|0
00051809|0|0|0|0
00051810|0|0|0|0
00051811|0|0|0|0
00051812|0|0|0|0
00051813|0|0|0|0
00052149|0|0|0|0
00052150|0|0|0|0
00052154|0|0|0|0
00052155|0|0|0|0
00052156|0|0|0|0
00052157|0|0|0|0
00052159|0|0|0|0
00052160|0|0|0|0
00052161|0|0|0|0
00052163|0|0|0|0
00052165|0|0|0|0
00052166|0|0|0|0
00052167|0|0|0|0
00052168|0|0|0|0
00052169|0|0|0|0
00052172|0|0|0|0
00052173|0|0|0|0
00052174|0|0|0|0
00052175|0|0|0|0
00052176|0|0|0|0
00052182|0|0|0|0
00052188|0|0|0|0
00052192|0|0|0|0
00052197|0|0|0|0
00052198|0|0|0|0
00052199|0|0|0|0
00052200|0|0|0|0
00052201|0|0|0|0
00052202|0|0|0|0
00052203|0|0|0|0
00052204|0|0|0|0
00052205|0|0|0|0
00052206|0|0|0|0
00052207|0|0|0|0
00052208|0|0|0|0
00052209|0|0|0|0
00052210|0|0|0|0
00052211|0|0|0|0
00052212|0|0|0|0
00052213|0|0|0|0
00052214|0|0|0|0
00052215|0|0|0|0
00052216|0|0|0|0
00052267|0|0|0|0
00052268|0|0|0|0
00052270|0|0|0|0
00052272|0|0|0|0
00052273|0|0|0|0
00052275|0|0|0|0
00052277|0|0|0|0
00052278|0|0|0|0
00052279|0|0|0|0
00052280|0|0|0|0
00052281|0|0|0|0
00052316|0|0|0|0
00052317|0|0|0|0
00052318|0|0|0|0
00052451|0|0|0|0
00052452|0|0|0|0
00052453|0|0|0|0
00052454|0|0|0|0
00052455|0|0|0|0
00052456|0|0|0|0
00052457|0|0|0|0
00052458|0|0|0|0
00052459|0|0|0|0
00052461|0|0|0|0
00052462|0|0|0|0
00052463|0|0|0|0
00052464|0|0|0|0
00052468|0|0|0|0
00052469|0|0|0|0
00052471|0|0|0|0
00052481|0|0|0|0
00052484|0|0|0|0
00052485|0|0|0|0
00052486|0|0|0|0
00052487|0|0|0|0
00052488|0|0|0|0
00052489|0|0|0|0
00052490|0|0|0|0
00052491|0|0|0|0
00052493|0|0|0|0
00052494|0|0|0|0
00052495|0|0|0|0
00052496|0|0|0|0
00052497|0|0|0|0
00052499|0|0|0|0
00052500|0|0|0|0
00052502|0|0|0|0
00052503|0|0|0|0
00052507|0|0|0|0
00052508|0|0|0|0
00052510|0|0|0|0
00052511|0|0|0|0
00052512|0|0|0|0
00052513|0|0|0|0
00052514|0|0|0|0
00052515|0|0|0|0
00052516|0|0|0|0
00052518|0|0|0|0
00052519|0|0|0|0
00052520|0|0|0|0
00052521|0|0|0|0
00052522|0|0|0|0
00052523|0|0|0|0
00052524|0|0|0|0
00052526|0|0|0|0
00052527|0|0|0|0
00052529|0|0|0|0
00052530|0|0|0|0
00052531|0|0|0|0
00052532|0|0|0|0
00052533|0|0|0|0
00052535|0|0|0|0
00052535|0|0|0|0
00052536|0|0|0|0
00052537|0|0|0|0
00052538|0|0|0|0
00052539|0|0|0|0
00052540|0|0|0|0
00052542|0|0|0|0
00052544|0|0|0|0
00052545|0|0|0|0
00052547|0|0|0|0
00052548|0|0|0|0
00052549|0|0|0|0
00052554|0|0|0|0
00052554|0|0|0|0
00052555|0|0|0|0
00052556|0|0|0|0
00052556|0|0|0|0
00052557|0|0|0|0
00052558|0|0|0|0
00052574|0|0|0|0
00052575|0|0|0|0
00052576|0|0|0|0
00052577|0|0|0|0
00052578|0|0|0|0
00052579|0|0|0|0
00052614|0|0|0|0
00052616|0|0|0|0
00052618|0|0|0|0
00052643|0|0|0|0
00052643|0|0|0|0
00052644|0|0|0|0
00052646|0|0|0|0
00052647|0|0|0|0
00052648|0|0|0|0
00052650|0|0|0|0
00052651|0|0|0|0
00052652|0|0|0|0
00052653|0|0|0|0
00052654|0|0|0|0
00052655|0|0|0|0
00052656|0|0|0|0
00052658|0|0|0|0
00052659|0|0|0|0
00052660|0|0|0|0
00052661|0|0|0|0
00052662|0|0|0|0
00052663|0|0|0|0
00052664|0|0|0|0
00052665|0|0|0|0
00052666|0|0|0|0
00052667|0|0|0|0
00052668|0|0|0|0
00052669|0|0|0|0
00052670|0|0|0|0
00052671|0|0|0|0
00052672|0|0|0|0
00052673|0|0|0|0
00052674|0|0|0|0
00052697|0|0|0|0
00052700|0|0|0|0
00052701|0|0|0|0
00052702|0|0|0|0
00052703|0|0|0|0
00052704|0|0|0|0
00052705|0|0|0|0
00052706|0|0|0|0
00052707|0|0|0|0
00052708|0|0|0|0
00052709|0|0|0|0
00052710|0|0|0|0
00052711|0|0|0|0
00052712|0|0|0|0
00052713|0|0|0|0
00052716|0|0|0|0
00052718|0|0|0|0
00052722|0|0|0|0
00052723|0|0|0|0
00052725|0|0|0|0
00052729|0|0|0|0
00052732|0|0|0|0
00052733|0|0|0|0
00052734|0|0|0|0
00052735|0|0|0|0
00052736|0|0|0|0
00052737|0|0|0|0
00052738|0|0|0|0
00052739|0|0|0|0
00052740|0|0|0|0
00052741|0|0|0|0
00052742|0|0|0|0
00052743|0|0|0|0
00052744|0|0|0|0
00052746|0|0|0|0
00052747|0|0|0|0
00052748|0|0|0|0
00052749|0|0|0|0
00053011|0|0|0|0
00053014|0|0|0|0
00053015|0|0|0|0
